FaceID,ID,Participant,FirstRating,GroupRating,SecondRating,Feedback,Change,Condition,TimeStamp1,TimeStamp2
15,6a0cb43be7d563c8364a8f1fdf481e0d,71,7,4,7,-3,0,Peri,2020-05-11T11:03:38Z,2020-05-11T12:05:46Z
15,b2f6fc44d6f003ff1f23a15ad5083aee,45,4,4,5,0,1,Peri,2020-05-08T17:09:27Z,2020-05-10T01:58:32Z
15,f583bc7f3f617fbe3eb0c1ee12387396,16,5,8,4,3,-1,Peri,2020-05-07T17:23:10Z,2020-05-07T18:17:29Z
15,62d39f60bc2e78914f781d6d36570693,44,3,6,4,3,1,Peri,2020-05-08T16:45:39Z,2020-05-08T18:12:03Z
15,0f327e6c6c63a46a680dcdbd2cede877,81,5,0,4,NA,-1,Peri,2020-05-11T12:35:37Z,2020-05-12T22:27:46Z
15,3f2da5ec0957c1bc05ce3d2397f83dee,36,5,0,6,NA,1,Peri,2020-05-08T12:04:55Z,2020-05-08T21:07:31Z
15,954fe366e8dabb877a8720c310d5a30d,52,6,6,4,0,-2,Peri,2020-05-09T14:09:32Z,2020-05-10T09:58:15Z
15,419b4da8d55d3057bdb39fd622731018,75,4,0,5,NA,1,Peri,2020-05-11T11:16:46Z,2020-05-11T13:32:30Z
15,b8952c7bb974d4dfe049b290a3f53baf,82,2,2,2,0,0,Peri,2020-05-11T13:13:10Z,2020-05-11T15:34:50Z
15,d2a97875e396037705b6469474571686,32,6,6,5,0,-1,Peri,2020-05-13T19:27:00Z,2020-05-13T21:01:36Z
15,941155467298c63603077fb141484029,76,5,0,6,NA,1,Peri,2020-05-11T11:26:24Z,2020-05-11T19:28:47Z
15,2046e960da5226e7bc222e1c466aa5c6,73,5,2,4,-3,-1,Peri,2020-05-11T11:12:11Z,2020-05-11T13:02:33Z
15,692bc7e5756ac32ddcebe10ff931cdbf,74,4,2,5,-2,1,Peri,2020-05-11T11:16:30Z,2020-05-12T10:18:57Z
15,af8ae625bd2b13f01477e694e499771c,97,7,5,5,-2,-2,Peri,2020-05-12T08:19:30Z,2020-05-13T12:38:49Z
15,2f0a946788085ddd43a73b7c0b74eabb,96,3,1,3,-2,0,Peri,2020-05-12T08:14:46Z,2020-05-12T13:31:52Z
15,997a59dc787fe7cbfe87fddb655e2962,65,3,3,7,0,4,Peri,2020-05-11T10:31:13Z,2020-05-12T16:28:24Z
15,00871f50c9a1777d2198541509285028,69,6,3,6,-3,0,Peri,2020-05-11T10:37:55Z,2020-05-11T11:59:16Z
15,b20e6af6df046084e432e8d3cca40f34,47,1,3,6,2,5,Peri,2020-05-08T17:17:19Z,2020-05-09T12:56:32Z
15,4c05a8dea0245769b18ee7637961ecdb,72,3,0,2,NA,-1,Peri,2020-05-11T11:07:17Z,2020-05-11T13:45:45Z
15,0a64427687e3d89a222f280fec1e683a,31,4,7,4,3,0,Peri,2020-05-13T17:39:40Z,2020-05-13T20:02:00Z
15,9892fd6765970aca7727cec1fbb2e541,54,7,5,5,-2,-2,Peri,2020-05-10T08:13:59Z,2020-05-10T10:46:01Z
15,d8e21cb3ab5b8ccb8fa12545e5cdf88b,10,6,4,6,-2,0,Peri,2020-05-12T15:25:17Z,2020-05-12T16:45:15Z
15,07dc05f1a68f75005eb70a83f439331b,31,8,8,8,0,0,Peri,2020-05-08T11:11:42Z,2020-05-09T09:54:54Z
15,57f4f5e9e853cf503e0ab220df9f79cc,79,4,2,2,-2,-2,Peri,2020-05-11T11:35:22Z,2020-05-12T20:54:58Z
15,63ec21e0b4bd36184c33d24cace7fbe8,11,3,6,3,3,0,Peri,2020-05-12T15:38:57Z,2020-05-12T18:48:25Z
16,f4fd242b133d791e273c503dfceba58c,86,5,8,4,3,-1,Peri,2020-05-11T14:33:33Z,2020-05-12T06:46:41Z
16,82299725a9119b4569b15cbbea170b7e,95,4,7,5,3,1,Peri,2020-05-12T08:11:44Z,2020-05-12T12:42:31Z
16,82d322fca6589d0ebc4368bda404c951,27,3,6,5,3,2,Peri,2020-05-08T09:59:25Z,2020-05-09T07:13:50Z
16,6b1118a88e92ff7bf195fcc65b96eee5,84,7,4,4,-3,-3,Peri,2020-05-11T13:59:46Z,2020-05-12T06:45:37Z
16,b5184ffa86ed19e0a67a7afd36b3292c,1,2,4,4,2,2,Peri,2020-05-07T13:26:05Z,2020-05-07T18:11:06Z
16,b51e5776f7b4a6996de43f1a45dd51e1,9,5,7,5,2,0,Peri,2020-05-12T14:19:49Z,2020-05-12T17:32:36Z
16,36225a5b406841d76432a3e4574aa1a0,12,5,2,5,-3,0,Peri,2020-05-12T16:03:37Z,2020-05-12T17:33:36Z
16,7be23f3195f97dd528269477104b7704,55,3,6,3,3,0,Peri,2020-05-10T12:43:53Z,2020-05-10T18:25:33Z
16,1d509e348ba5f39cb47d50fe81397c87,61,5,7,7,2,2,Peri,2020-05-11T10:19:49Z,2020-05-12T08:34:56Z
16,74a1d4ece08df8a602d6b8064da56214,33,2,5,2,3,0,Peri,2020-05-13T20:10:11Z,2020-05-13T21:28:24Z
16,db8bf49ecd626940890f7d825f90e24e,70,4,6,4,2,0,Peri,2020-05-11T10:49:57Z,2020-05-11T11:54:38Z
16,f8def33ebb1ff0430f25402a40206f16,38,3,5,6,2,3,Peri,2020-05-08T12:53:19Z,2020-05-09T13:27:16Z
16,6a0cb43be7d563c8364a8f1fdf481e0d,71,7,4,7,-3,0,Peri,2020-05-11T11:03:38Z,2020-05-11T12:05:46Z
16,b2f6fc44d6f003ff1f23a15ad5083aee,45,2,4,4,2,2,Peri,2020-05-08T17:09:27Z,2020-05-10T01:58:32Z
16,f583bc7f3f617fbe3eb0c1ee12387396,16,5,3,5,-2,0,Peri,2020-05-07T17:23:10Z,2020-05-07T18:17:29Z
16,62d39f60bc2e78914f781d6d36570693,44,6,6,3,0,-3,Peri,2020-05-08T16:45:39Z,2020-05-08T18:12:03Z
16,0f327e6c6c63a46a680dcdbd2cede877,81,4,6,4,2,0,Peri,2020-05-11T12:35:37Z,2020-05-12T22:27:46Z
16,3f2da5ec0957c1bc05ce3d2397f83dee,36,6,0,6,NA,0,Peri,2020-05-08T12:04:55Z,2020-05-08T21:07:31Z
16,954fe366e8dabb877a8720c310d5a30d,52,3,6,4,3,1,Peri,2020-05-09T14:09:32Z,2020-05-10T09:58:15Z
16,419b4da8d55d3057bdb39fd622731018,75,6,4,5,-2,-1,Peri,2020-05-11T11:16:46Z,2020-05-11T13:32:30Z
16,b8952c7bb974d4dfe049b290a3f53baf,82,4,4,1,0,-3,Peri,2020-05-11T13:13:10Z,2020-05-11T15:34:50Z
16,d2a97875e396037705b6469474571686,32,6,6,6,0,0,Peri,2020-05-13T19:27:00Z,2020-05-13T21:01:36Z
16,941155467298c63603077fb141484029,76,6,6,6,0,0,Peri,2020-05-11T11:26:24Z,2020-05-11T19:28:47Z
16,2046e960da5226e7bc222e1c466aa5c6,73,3,1,4,-2,1,Peri,2020-05-11T11:12:11Z,2020-05-11T13:02:33Z
16,692bc7e5756ac32ddcebe10ff931cdbf,74,3,0,3,NA,0,Peri,2020-05-11T11:16:30Z,2020-05-12T10:18:57Z
16,af8ae625bd2b13f01477e694e499771c,97,4,6,5,2,1,Peri,2020-05-12T08:19:30Z,2020-05-13T12:38:49Z
16,2f0a946788085ddd43a73b7c0b74eabb,96,4,2,3,-2,-1,Peri,2020-05-12T08:14:46Z,2020-05-12T13:31:52Z
16,997a59dc787fe7cbfe87fddb655e2962,65,2,2,6,0,4,Peri,2020-05-11T10:31:13Z,2020-05-12T16:28:24Z
16,00871f50c9a1777d2198541509285028,69,5,3,4,-2,-1,Peri,2020-05-11T10:37:55Z,2020-05-11T11:59:16Z
16,b20e6af6df046084e432e8d3cca40f34,47,2,2,5,0,3,Peri,2020-05-08T17:17:19Z,2020-05-09T12:56:32Z
16,4c05a8dea0245769b18ee7637961ecdb,72,4,4,4,0,0,Peri,2020-05-11T11:07:17Z,2020-05-11T13:45:45Z
16,0a64427687e3d89a222f280fec1e683a,31,4,1,4,-3,0,Peri,2020-05-13T17:39:40Z,2020-05-13T20:02:00Z
16,9892fd6765970aca7727cec1fbb2e541,54,6,3,6,-3,0,Peri,2020-05-10T08:13:59Z,2020-05-10T10:46:01Z
16,d8e21cb3ab5b8ccb8fa12545e5cdf88b,10,4,1,3,-3,-1,Peri,2020-05-12T15:25:17Z,2020-05-12T16:45:15Z
16,07dc05f1a68f75005eb70a83f439331b,31,5,7,6,2,1,Peri,2020-05-08T11:11:42Z,2020-05-09T09:54:54Z
16,57f4f5e9e853cf503e0ab220df9f79cc,79,2,0,2,NA,0,Peri,2020-05-11T11:35:22Z,2020-05-12T20:54:58Z
16,a7b7e7a6bc253d5e6889c455940f5eff,80,8,8,8,0,0,Peri,2020-05-11T12:20:26Z,2020-05-12T13:08:57Z
16,63ec21e0b4bd36184c33d24cace7fbe8,11,1,1,3,0,2,Peri,2020-05-12T15:38:57Z,2020-05-12T18:48:25Z
17,f4fd242b133d791e273c503dfceba58c,86,6,4,3,-2,-3,Peri,2020-05-11T14:33:33Z,2020-05-12T06:46:41Z
17,82299725a9119b4569b15cbbea170b7e,95,3,1,3,-2,0,Peri,2020-05-12T08:11:44Z,2020-05-12T12:42:31Z
17,82d322fca6589d0ebc4368bda404c951,27,4,1,6,-3,2,Peri,2020-05-08T09:59:25Z,2020-05-09T07:13:50Z
17,6b1118a88e92ff7bf195fcc65b96eee5,84,6,6,6,0,0,Peri,2020-05-11T13:59:46Z,2020-05-12T06:45:37Z
17,b5184ffa86ed19e0a67a7afd36b3292c,1,5,3,6,-2,1,Peri,2020-05-07T13:26:05Z,2020-05-07T18:11:06Z
17,b51e5776f7b4a6996de43f1a45dd51e1,9,2,4,2,2,0,Peri,2020-05-12T14:19:49Z,2020-05-12T17:32:36Z
17,36225a5b406841d76432a3e4574aa1a0,12,4,6,6,2,2,Peri,2020-05-12T16:03:37Z,2020-05-12T17:33:36Z
17,7be23f3195f97dd528269477104b7704,55,6,3,5,-3,-1,Peri,2020-05-10T12:43:53Z,2020-05-10T18:25:33Z
17,1d509e348ba5f39cb47d50fe81397c87,61,7,7,3,0,-4,Peri,2020-05-11T10:19:49Z,2020-05-12T08:34:56Z
17,74a1d4ece08df8a602d6b8064da56214,33,1,1,1,0,0,Peri,2020-05-13T20:10:11Z,2020-05-13T21:28:24Z
17,db8bf49ecd626940890f7d825f90e24e,70,4,4,5,0,1,Peri,2020-05-11T10:49:57Z,2020-05-11T11:54:38Z
17,f8def33ebb1ff0430f25402a40206f16,38,8,5,6,-3,-2,Peri,2020-05-08T12:53:19Z,2020-05-09T13:27:16Z
17,6a0cb43be7d563c8364a8f1fdf481e0d,71,7,7,7,0,0,Peri,2020-05-11T11:03:38Z,2020-05-11T12:05:46Z
17,b2f6fc44d6f003ff1f23a15ad5083aee,45,4,2,4,-2,0,Peri,2020-05-08T17:09:27Z,2020-05-10T01:58:32Z
17,f583bc7f3f617fbe3eb0c1ee12387396,16,7,7,6,0,-1,Peri,2020-05-07T17:23:10Z,2020-05-07T18:17:29Z
17,62d39f60bc2e78914f781d6d36570693,44,3,0,3,NA,0,Peri,2020-05-08T16:45:39Z,2020-05-08T18:12:03Z
17,0f327e6c6c63a46a680dcdbd2cede877,81,6,3,5,-3,-1,Peri,2020-05-11T12:35:37Z,2020-05-12T22:27:46Z
17,3f2da5ec0957c1bc05ce3d2397f83dee,36,7,7,8,0,1,Peri,2020-05-08T12:04:55Z,2020-05-08T21:07:31Z
17,954fe366e8dabb877a8720c310d5a30d,52,4,2,3,-2,-1,Peri,2020-05-09T14:09:32Z,2020-05-10T09:58:15Z
17,419b4da8d55d3057bdb39fd622731018,75,5,2,5,-3,0,Peri,2020-05-11T11:16:46Z,2020-05-11T13:32:30Z
17,b8952c7bb974d4dfe049b290a3f53baf,82,2,5,2,3,0,Peri,2020-05-11T13:13:10Z,2020-05-11T15:34:50Z
17,d2a97875e396037705b6469474571686,32,8,5,7,-3,-1,Peri,2020-05-13T19:27:00Z,2020-05-13T21:01:36Z
17,941155467298c63603077fb141484029,76,6,6,6,0,0,Peri,2020-05-11T11:26:24Z,2020-05-11T19:28:47Z
17,2046e960da5226e7bc222e1c466aa5c6,73,8,5,7,-3,-1,Peri,2020-05-11T11:12:11Z,2020-05-11T13:02:33Z
17,692bc7e5756ac32ddcebe10ff931cdbf,74,7,4,6,-3,-1,Peri,2020-05-11T11:16:30Z,2020-05-12T10:18:57Z
17,af8ae625bd2b13f01477e694e499771c,97,2,2,6,0,4,Peri,2020-05-12T08:19:30Z,2020-05-13T12:38:49Z
17,2f0a946788085ddd43a73b7c0b74eabb,96,3,0,3,NA,0,Peri,2020-05-12T08:14:46Z,2020-05-12T13:31:52Z
17,997a59dc787fe7cbfe87fddb655e2962,65,3,0,6,NA,3,Peri,2020-05-11T10:31:13Z,2020-05-12T16:28:24Z
17,00871f50c9a1777d2198541509285028,69,5,0,5,NA,0,Peri,2020-05-11T10:37:55Z,2020-05-11T11:59:16Z
17,b20e6af6df046084e432e8d3cca40f34,47,2,2,6,0,4,Peri,2020-05-08T17:17:19Z,2020-05-09T12:56:32Z
17,4c05a8dea0245769b18ee7637961ecdb,72,7,4,2,-3,-5,Peri,2020-05-11T11:07:17Z,2020-05-11T13:45:45Z
17,0a64427687e3d89a222f280fec1e683a,31,3,1,2,-2,-1,Peri,2020-05-13T17:39:40Z,2020-05-13T20:02:00Z
17,9892fd6765970aca7727cec1fbb2e541,54,7,4,6,-3,-1,Peri,2020-05-10T08:13:59Z,2020-05-10T10:46:01Z
17,d8e21cb3ab5b8ccb8fa12545e5cdf88b,10,7,4,6,-3,-1,Peri,2020-05-12T15:25:17Z,2020-05-12T16:45:15Z
17,07dc05f1a68f75005eb70a83f439331b,31,8,8,7,0,-1,Peri,2020-05-08T11:11:42Z,2020-05-09T09:54:54Z
17,57f4f5e9e853cf503e0ab220df9f79cc,79,5,0,4,NA,-1,Peri,2020-05-11T11:35:22Z,2020-05-12T20:54:58Z
17,a7b7e7a6bc253d5e6889c455940f5eff,80,8,5,8,-3,0,Peri,2020-05-11T12:20:26Z,2020-05-12T13:08:57Z
17,63ec21e0b4bd36184c33d24cace7fbe8,11,7,5,7,-2,0,Peri,2020-05-12T15:38:57Z,2020-05-12T18:48:25Z
18,f4fd242b133d791e273c503dfceba58c,86,5,8,6,3,1,Peri,2020-05-11T14:33:33Z,2020-05-12T06:46:41Z
18,82299725a9119b4569b15cbbea170b7e,95,4,4,3,0,-1,Peri,2020-05-12T08:11:44Z,2020-05-12T12:42:31Z
18,82d322fca6589d0ebc4368bda404c951,27,5,8,1,3,-4,Peri,2020-05-08T09:59:25Z,2020-05-09T07:13:50Z
18,6b1118a88e92ff7bf195fcc65b96eee5,84,6,0,5,NA,-1,Peri,2020-05-11T13:59:46Z,2020-05-12T06:45:37Z
18,b5184ffa86ed19e0a67a7afd36b3292c,1,5,5,5,0,0,Peri,2020-05-07T13:26:05Z,2020-05-07T18:11:06Z
18,b51e5776f7b4a6996de43f1a45dd51e1,9,7,5,7,-2,0,Peri,2020-05-12T14:19:49Z,2020-05-12T17:32:36Z
18,36225a5b406841d76432a3e4574aa1a0,12,6,4,6,-2,0,Peri,2020-05-12T16:03:37Z,2020-05-12T17:33:36Z
18,7be23f3195f97dd528269477104b7704,55,7,4,6,-3,-1,Peri,2020-05-10T12:43:53Z,2020-05-10T18:25:33Z
18,1d509e348ba5f39cb47d50fe81397c87,61,7,5,5,-2,-2,Peri,2020-05-11T10:19:49Z,2020-05-12T08:34:56Z
18,74a1d4ece08df8a602d6b8064da56214,33,5,7,4,2,-1,Peri,2020-05-13T20:10:11Z,2020-05-13T21:28:24Z
18,db8bf49ecd626940890f7d825f90e24e,70,5,2,6,-3,1,Peri,2020-05-11T10:49:57Z,2020-05-11T11:54:38Z
18,f8def33ebb1ff0430f25402a40206f16,38,8,6,3,-2,-5,Peri,2020-05-08T12:53:19Z,2020-05-09T13:27:16Z
18,6a0cb43be7d563c8364a8f1fdf481e0d,71,7,5,7,-2,0,Peri,2020-05-11T11:03:38Z,2020-05-11T12:05:46Z
18,b2f6fc44d6f003ff1f23a15ad5083aee,45,4,2,6,-2,2,Peri,2020-05-08T17:09:27Z,2020-05-10T01:58:32Z
18,f583bc7f3f617fbe3eb0c1ee12387396,16,6,8,6,2,0,Peri,2020-05-07T17:23:10Z,2020-05-07T18:17:29Z
18,62d39f60bc2e78914f781d6d36570693,44,5,5,4,0,-1,Peri,2020-05-08T16:45:39Z,2020-05-08T18:12:03Z
18,0f327e6c6c63a46a680dcdbd2cede877,81,4,2,3,-2,-1,Peri,2020-05-11T12:35:37Z,2020-05-12T22:27:46Z
18,3f2da5ec0957c1bc05ce3d2397f83dee,36,8,8,8,0,0,Peri,2020-05-08T12:04:55Z,2020-05-08T21:07:31Z
18,954fe366e8dabb877a8720c310d5a30d,52,6,4,6,-2,0,Peri,2020-05-09T14:09:32Z,2020-05-10T09:58:15Z
18,419b4da8d55d3057bdb39fd622731018,75,7,4,6,-3,-1,Peri,2020-05-11T11:16:46Z,2020-05-11T13:32:30Z
18,b8952c7bb974d4dfe049b290a3f53baf,82,1,1,1,0,0,Peri,2020-05-11T13:13:10Z,2020-05-11T15:34:50Z
18,d2a97875e396037705b6469474571686,32,7,4,6,-3,-1,Peri,2020-05-13T19:27:00Z,2020-05-13T21:01:36Z
18,941155467298c63603077fb141484029,76,5,7,6,2,1,Peri,2020-05-11T11:26:24Z,2020-05-11T19:28:47Z
18,2046e960da5226e7bc222e1c466aa5c6,73,6,3,5,-3,-1,Peri,2020-05-11T11:12:11Z,2020-05-11T13:02:33Z
18,692bc7e5756ac32ddcebe10ff931cdbf,74,8,6,8,-2,0,Peri,2020-05-11T11:16:30Z,2020-05-12T10:18:57Z
18,af8ae625bd2b13f01477e694e499771c,97,1,1,5,0,4,Peri,2020-05-12T08:19:30Z,2020-05-13T12:38:49Z
18,2f0a946788085ddd43a73b7c0b74eabb,96,6,3,5,-3,-1,Peri,2020-05-12T08:14:46Z,2020-05-12T13:31:52Z
18,997a59dc787fe7cbfe87fddb655e2962,65,4,6,7,2,3,Peri,2020-05-11T10:31:13Z,2020-05-12T16:28:24Z
18,00871f50c9a1777d2198541509285028,69,4,6,3,2,-1,Peri,2020-05-11T10:37:55Z,2020-05-11T11:59:16Z
18,b20e6af6df046084e432e8d3cca40f34,47,2,5,7,3,5,Peri,2020-05-08T17:17:19Z,2020-05-09T12:56:32Z
18,4c05a8dea0245769b18ee7637961ecdb,72,8,0,8,NA,0,Peri,2020-05-11T11:07:17Z,2020-05-11T13:45:45Z
18,0a64427687e3d89a222f280fec1e683a,31,5,8,5,3,0,Peri,2020-05-13T17:39:40Z,2020-05-13T20:02:00Z
18,9892fd6765970aca7727cec1fbb2e541,54,7,0,8,NA,1,Peri,2020-05-10T08:13:59Z,2020-05-10T10:46:01Z
18,d8e21cb3ab5b8ccb8fa12545e5cdf88b,10,5,3,7,-2,2,Peri,2020-05-12T15:25:17Z,2020-05-12T16:45:15Z
18,07dc05f1a68f75005eb70a83f439331b,31,8,6,6,-2,-2,Peri,2020-05-08T11:11:42Z,2020-05-09T09:54:54Z
18,57f4f5e9e853cf503e0ab220df9f79cc,79,2,2,3,0,1,Peri,2020-05-11T11:35:22Z,2020-05-12T20:54:58Z
18,63ec21e0b4bd36184c33d24cace7fbe8,11,2,4,5,2,3,Peri,2020-05-12T15:38:57Z,2020-05-12T18:48:25Z
19,f4fd242b133d791e273c503dfceba58c,86,5,7,5,2,0,Peri,2020-05-11T14:33:33Z,2020-05-12T06:46:41Z
19,82299725a9119b4569b15cbbea170b7e,95,3,1,3,-2,0,Peri,2020-05-12T08:11:44Z,2020-05-12T12:42:31Z
19,82d322fca6589d0ebc4368bda404c951,27,7,5,2,-2,-5,Peri,2020-05-08T09:59:25Z,2020-05-09T07:13:50Z
19,6b1118a88e92ff7bf195fcc65b96eee5,84,6,4,6,-2,0,Peri,2020-05-11T13:59:46Z,2020-05-12T06:45:37Z
19,b5184ffa86ed19e0a67a7afd36b3292c,1,7,5,7,-2,0,Peri,2020-05-07T13:26:05Z,2020-05-07T18:11:06Z
19,b51e5776f7b4a6996de43f1a45dd51e1,9,4,6,4,2,0,Peri,2020-05-12T14:19:49Z,2020-05-12T17:32:36Z
19,36225a5b406841d76432a3e4574aa1a0,12,6,8,7,2,1,Peri,2020-05-12T16:03:37Z,2020-05-12T17:33:36Z
19,7be23f3195f97dd528269477104b7704,55,4,1,5,-3,1,Peri,2020-05-10T12:43:53Z,2020-05-10T18:25:33Z
19,1d509e348ba5f39cb47d50fe81397c87,61,6,8,6,2,0,Peri,2020-05-11T10:19:49Z,2020-05-12T08:34:56Z
19,74a1d4ece08df8a602d6b8064da56214,33,4,6,5,2,1,Peri,2020-05-13T20:10:11Z,2020-05-13T21:28:24Z
19,db8bf49ecd626940890f7d825f90e24e,70,6,3,5,-3,-1,Peri,2020-05-11T10:49:57Z,2020-05-11T11:54:38Z
19,f8def33ebb1ff0430f25402a40206f16,38,6,4,6,-2,0,Peri,2020-05-08T12:53:19Z,2020-05-09T13:27:16Z
19,6a0cb43be7d563c8364a8f1fdf481e0d,71,7,5,7,-2,0,Peri,2020-05-11T11:03:38Z,2020-05-11T12:05:46Z
19,b2f6fc44d6f003ff1f23a15ad5083aee,45,4,6,5,2,1,Peri,2020-05-08T17:09:27Z,2020-05-10T01:58:32Z
19,f583bc7f3f617fbe3eb0c1ee12387396,16,4,1,6,-3,2,Peri,2020-05-07T17:23:10Z,2020-05-07T18:17:29Z
19,62d39f60bc2e78914f781d6d36570693,44,6,6,4,0,-2,Peri,2020-05-08T16:45:39Z,2020-05-08T18:12:03Z
19,0f327e6c6c63a46a680dcdbd2cede877,81,7,5,7,-2,0,Peri,2020-05-11T12:35:37Z,2020-05-12T22:27:46Z
19,3f2da5ec0957c1bc05ce3d2397f83dee,36,8,6,8,-2,0,Peri,2020-05-08T12:04:55Z,2020-05-08T21:07:31Z
19,954fe366e8dabb877a8720c310d5a30d,52,7,7,7,0,0,Peri,2020-05-09T14:09:32Z,2020-05-10T09:58:15Z
19,419b4da8d55d3057bdb39fd622731018,75,7,7,6,0,-1,Peri,2020-05-11T11:16:46Z,2020-05-11T13:32:30Z
19,b8952c7bb974d4dfe049b290a3f53baf,82,6,4,2,-2,-4,Peri,2020-05-11T13:13:10Z,2020-05-11T15:34:50Z
19,d2a97875e396037705b6469474571686,32,7,4,8,-3,1,Peri,2020-05-13T19:27:00Z,2020-05-13T21:01:36Z
19,941155467298c63603077fb141484029,76,7,0,7,NA,0,Peri,2020-05-11T11:26:24Z,2020-05-11T19:28:47Z
19,2046e960da5226e7bc222e1c466aa5c6,73,6,6,8,0,2,Peri,2020-05-11T11:12:11Z,2020-05-11T13:02:33Z
19,692bc7e5756ac32ddcebe10ff931cdbf,74,7,7,3,0,-4,Peri,2020-05-11T11:16:30Z,2020-05-12T10:18:57Z
19,af8ae625bd2b13f01477e694e499771c,97,8,8,7,0,-1,Peri,2020-05-12T08:19:30Z,2020-05-13T12:38:49Z
19,2f0a946788085ddd43a73b7c0b74eabb,96,7,7,4,0,-3,Peri,2020-05-12T08:14:46Z,2020-05-12T13:31:52Z
19,997a59dc787fe7cbfe87fddb655e2962,65,5,3,5,-2,0,Peri,2020-05-11T10:31:13Z,2020-05-12T16:28:24Z
19,00871f50c9a1777d2198541509285028,69,6,0,6,NA,0,Peri,2020-05-11T10:37:55Z,2020-05-11T11:59:16Z
19,b20e6af6df046084e432e8d3cca40f34,47,3,3,7,0,4,Peri,2020-05-08T17:17:19Z,2020-05-09T12:56:32Z
19,4c05a8dea0245769b18ee7637961ecdb,72,2,5,7,3,5,Peri,2020-05-11T11:07:17Z,2020-05-11T13:45:45Z
19,0a64427687e3d89a222f280fec1e683a,31,5,3,2,-2,-3,Peri,2020-05-13T17:39:40Z,2020-05-13T20:02:00Z
19,9892fd6765970aca7727cec1fbb2e541,54,5,2,5,-3,0,Peri,2020-05-10T08:13:59Z,2020-05-10T10:46:01Z
19,d8e21cb3ab5b8ccb8fa12545e5cdf88b,10,2,0,5,NA,3,Peri,2020-05-12T15:25:17Z,2020-05-12T16:45:15Z
19,07dc05f1a68f75005eb70a83f439331b,31,3,0,6,NA,3,Peri,2020-05-08T11:11:42Z,2020-05-09T09:54:54Z
19,57f4f5e9e853cf503e0ab220df9f79cc,79,2,5,4,3,2,Peri,2020-05-11T11:35:22Z,2020-05-12T20:54:58Z
19,63ec21e0b4bd36184c33d24cace7fbe8,11,5,5,6,0,1,Peri,2020-05-12T15:38:57Z,2020-05-12T18:48:25Z
2,f4fd242b133d791e273c503dfceba58c,86,4,1,6,-3,2,Peri,2020-05-11T14:33:33Z,2020-05-12T06:46:41Z
2,82299725a9119b4569b15cbbea170b7e,95,4,6,3,2,-1,Peri,2020-05-12T08:11:44Z,2020-05-12T12:42:31Z
2,82d322fca6589d0ebc4368bda404c951,27,5,5,1,0,-4,Peri,2020-05-08T09:59:25Z,2020-05-09T07:13:50Z
2,6b1118a88e92ff7bf195fcc65b96eee5,84,1,0,2,NA,1,Peri,2020-05-11T13:59:46Z,2020-05-12T06:45:37Z
2,b5184ffa86ed19e0a67a7afd36b3292c,1,3,6,4,3,1,Peri,2020-05-07T13:26:05Z,2020-05-07T18:11:06Z
2,b51e5776f7b4a6996de43f1a45dd51e1,9,7,5,3,-2,-4,Peri,2020-05-12T14:19:49Z,2020-05-12T17:32:36Z
2,36225a5b406841d76432a3e4574aa1a0,12,5,3,4,-2,-1,Peri,2020-05-12T16:03:37Z,2020-05-12T17:33:36Z
2,7be23f3195f97dd528269477104b7704,55,2,2,2,0,0,Peri,2020-05-10T12:43:53Z,2020-05-10T18:25:33Z
2,1d509e348ba5f39cb47d50fe81397c87,61,5,7,7,2,2,Peri,2020-05-11T10:19:49Z,2020-05-12T08:34:56Z
2,74a1d4ece08df8a602d6b8064da56214,33,5,7,2,2,-3,Peri,2020-05-13T20:10:11Z,2020-05-13T21:28:24Z
2,db8bf49ecd626940890f7d825f90e24e,70,6,4,6,-2,0,Peri,2020-05-11T10:49:57Z,2020-05-11T11:54:38Z
2,f8def33ebb1ff0430f25402a40206f16,38,2,0,2,NA,0,Peri,2020-05-08T12:53:19Z,2020-05-09T13:27:16Z
2,6a0cb43be7d563c8364a8f1fdf481e0d,71,7,4,7,-3,0,Peri,2020-05-11T11:03:38Z,2020-05-11T12:05:46Z
2,b2f6fc44d6f003ff1f23a15ad5083aee,45,4,2,4,-2,0,Peri,2020-05-08T17:09:27Z,2020-05-10T01:58:32Z
2,f583bc7f3f617fbe3eb0c1ee12387396,16,6,6,5,0,-1,Peri,2020-05-07T17:23:10Z,2020-05-07T18:17:29Z
2,62d39f60bc2e78914f781d6d36570693,44,4,0,5,NA,1,Peri,2020-05-08T16:45:39Z,2020-05-08T18:12:03Z
2,0f327e6c6c63a46a680dcdbd2cede877,81,6,6,5,0,-1,Peri,2020-05-11T12:35:37Z,2020-05-12T22:27:46Z
2,3f2da5ec0957c1bc05ce3d2397f83dee,36,5,3,7,-2,2,Peri,2020-05-08T12:04:55Z,2020-05-08T21:07:31Z
2,954fe366e8dabb877a8720c310d5a30d,52,7,0,7,NA,0,Peri,2020-05-09T14:09:32Z,2020-05-10T09:58:15Z
2,419b4da8d55d3057bdb39fd622731018,75,4,4,4,0,0,Peri,2020-05-11T11:16:46Z,2020-05-11T13:32:30Z
2,b8952c7bb974d4dfe049b290a3f53baf,82,4,6,5,2,1,Peri,2020-05-11T13:13:10Z,2020-05-11T15:34:50Z
2,d2a97875e396037705b6469474571686,32,7,4,6,-3,-1,Peri,2020-05-13T19:27:00Z,2020-05-13T21:01:36Z
